sin,cos,year,month,TF,ZW,STE
-1.0,-0.0,285,10,0.0008995127381501,-0.04351797384273189,0.3568473421079826
-0.9,0.5,285,11,-0.2677885190139756,0.08690587795846186,0.2674116712758563
-0.5,0.9,285,12,-0.822197853133237,-0.021713102240848367,0.0578576760234161
0.0,1.0,286,1,-4.792834652387378,-0.060152851992581836,-0.1661270321376354
0.5,0.9,286,2,-6.000570913272085,-0.0831136476432316,-0.1347526118459659
0.9,0.5,286,3,-7.0098508118557845,-0.03407406442126691,-0.0277796515918604
1.0,0.0,286,4,-5.352472553373677,-0.0161994750442496,-0.0921077041821435
0.9,-0.5,286,5,-4.24419077689465,0.008103511108177912,0.0684724282827871
0.5,-0.9,286,6,-3.752840809098216,0.04154018501092256,0.1451697349471731
0.0,-1.0,286,7,-3.967195565929433,-0.008311336580447923,0.0076407116743246
-0.5,-0.9,286,8,-2.4619513863578684,0.02625618492324129,-0.1153075501647892
-0.9,-0.5,286,9,-0.6092709234401785,0.04024658832526161,-0.0498688043891396
-1.0,-0.0,286,10,0.8594018065088554,-0.007009784548001419,0.0027955825190156
-0.9,0.5,286,11,0.0975136964573098,0.06873997864518303,-0.1781967523605655
-0.5,0.9,286,12,-0.979304068765358,-0.006956629762540745,-0.1118095401564403
0.0,1.0,287,1,-2.005354706513883,-0.049248693664182594,-0.2000421024809416
0.5,0.9,287,2,-0.7438156558958823,0.01988106986801552,0.043429581354004
0.9,0.5,287,3,-0.0263374016013741,-0.01688743687376479,0.024306690228222
1.0,0.0,287,4,-1.6677074159069425,-0.019423663860235047,-0.1594873890462564
0.9,-0.5,287,5,-1.9651393673289577,0.0449246783698391,0.2470972492277833
0.5,-0.9,287,6,-0.9440355966197224,0.033236040434336325,0.1731483842732405
0.0,-1.0,287,7,-1.5696905847475666,-0.04344151425421291,-0.0456295652177547
-0.5,-0.9,287,8,-2.1976578308650105,-0.06284982148779784,-0.2418302896896656
-0.9,-0.5,287,9,-0.6287512432426408,0.08366197457939867,0.0133175472769165
-1.0,-0.0,287,10,1.1794004330082035,0.070478983705635,0.5088733874493035
-0.9,0.5,287,11,1.9318902718605664,0.042658490396660656,0.6060289101710831
-0.5,0.9,287,12,1.2225006873957815,0.06334865490948455,0.5961754075526559
0.0,1.0,288,1,0.9711757378039966,0.06998269282749552,0.7873554775965433
0.5,0.9,288,2,0.9861559918091284,0.05053521314592175,0.7507592202128968
0.9,0.5,288,3,1.3270814807045754,0.04740590532872424,0.7629136266984883
1.0,0.0,288,4,1.6120714990287954,0.07096392710688976,0.3769595072666709
0.9,-0.5,288,5,2.1942458448163924,0.06732512558650289,0.6752098669147277
0.5,-0.9,288,6,1.7841055890277364,0.14236963231277916,0.9582431962282834
0.0,-1.0,288,7,1.4115377798424011,0.1385801909232022,1.187251536479991
-0.5,-0.9,288,8,1.455949507025175,0.10470708201706318,1.5898907494869816
-0.9,-0.5,288,9,0.0649203790891567,0.13544787261061933,1.7043889627394242
-1.0,-0.0,288,10,-1.3489062836458798,0.12551749370174883,1.815971315156408
-0.9,0.5,288,11,-1.7388374782533609,0.16166926950646854,1.7320840341591586
-0.5,0.9,288,12,-2.309128619988744,0.2283475126049187,2.148053420928491
0.0,1.0,289,1,-5.432653431419398,0.13435265932297388,2.210998111224337
0.5,0.9,289,2,-12.184858222137391,0.14067797372356095,1.810828098767488
0.9,0.5,289,3,-13.812082250253,0.08735925958539224,1.333753354156736
1.0,0.0,289,4,-13.399625469263356,0.012621347855962844,0.7572897815765223
0.9,-0.5,289,5,-13.33181916321324,0.12256147727811084,0.8013199524689705
0.5,-0.9,289,6,-11.835400532860753,0.12149028500004642,0.8939302682884953
0.0,-1.0,289,7,-10.74976430179488,0.04501283203224091,0.7565796972011518
-0.5,-0.9,289,8,-11.163663365416705,-0.05279342385026246,0.020559775469621
-0.9,-0.5,289,9,-10.352163577161882,0.11018486504916335,-0.1443696536312208
-1.0,-0.0,289,10,-9.154484969380862,0.02042435399428454,-0.0814289298036299
-0.9,0.5,289,11,-8.600397159252124,0.008869511866470748,-0.407264875254105
-0.5,0.9,289,12,-6.550088422148205,0.0003057322572782512,-0.3149510542023248
0.0,1.0,290,1,-8.300940297348127,-0.12273048620499143,-0.610734873947504
0.5,0.9,290,2,-9.807908085535557,-0.14140102302018326,-0.983631733130558
0.9,0.5,290,3,-11.45099213533077,-0.19580628405230155,-1.1049063543658166
1.0,0.0,290,4,-10.52681059846076,-0.11558124485823884,-1.0626251800902315
0.9,-0.5,290,5,-7.787561607942981,-0.13816835803739833,-1.145786416626258
0.5,-0.9,290,6,-4.251518878853206,-0.1123073139603711,-1.3623985856026724
0.0,-1.0,290,7,-1.0579885457957856,-0.09243091329278165,-1.4614960988326615
-0.5,-0.9,290,8,1.67435084668195,-0.07923254059804206,-1.411674436882019
-0.9,-0.5,290,9,3.26803648064824,-0.1896142805361814,-1.2971604995961974
-1.0,-0.0,290,10,3.732105259327217,-0.0322308422153646,-1.18785977791677
-0.9,0.5,290,11,4.130496479989921,-0.1080607950618239,-1.095979502228076
-0.5,0.9,290,12,5.473556997357108,-0.17165838831568125,-1.1616622045423093
0.0,1.0,291,1,5.091497714439474,-0.2071517492836812,-1.1674105118666598
0.5,0.9,291,2,3.379902773948116,-0.25290304511877476,-1.4237144916222124
0.9,0.5,291,3,0.7842900487541636,-0.15016916763368748,-1.2928229390804455
1.0,0.0,291,4,2.575331910860088,-0.11129398049879415,-1.0717524280927586
0.9,-0.5,291,5,4.660538439182961,-0.043364076805451936,-0.8487427691723122
0.5,-0.9,291,6,5.26264622242354,-0.008805022722067827,-0.6132877468955321
0.0,-1.0,291,7,3.1998034366165564,-0.09430444679939878,-0.7882965397094219
-0.5,-0.9,291,8,1.8687096152733609,-0.02561004315761439,-0.6831082215659634
-0.9,-0.5,291,9,2.800659558738542,-0.05017510240159621,-0.3166297739561822
-1.0,-0.0,291,10,2.376484406720623,-0.009268051057695815,-0.2140227289607736
-0.9,0.5,291,11,1.8871966873202528,0.0062001153989259435,-0.161733529096388
-0.5,0.9,291,12,1.2880520500740886,0.002728255400886882,0.0163984586273377
0.0,1.0,292,1,1.5981808515466165,0.03123706849719263,0.207909355713792
0.5,0.9,292,2,1.669567256340924,-0.002792087212614662,0.1171883151425701
0.9,0.5,292,3,0.6393670911853996,0.010906772691550087,0.1534511337406626
1.0,0.0,292,4,-0.6653370058601983,0.0013490045982654424,0.0428738036915141
0.9,-0.5,292,5,-1.9535759916790048,0.037531063193376867,0.1898029522396155
0.5,-0.9,292,6,-1.8844952367248229,0.04875348862621768,0.0396844587015011
0.0,-1.0,292,7,-1.946469746720611,0.043182053574415145,0.3264997504093068
-0.5,-0.9,292,8,-3.0047091905744274,-0.07033721780517008,0.2532433030945533
-0.9,-0.5,292,9,-3.53876889013904,-0.05399395720821282,-0.0561880246176331
-1.0,-0.0,292,10,-2.669990266743824,-0.04018893811005944,-0.3691744819520969
-0.9,0.5,292,11,-0.4646403175497741,0.008612441286328739,-0.0722504796331922
-0.5,0.9,292,12,0.0748687022176375,-0.12299923082874128,-0.5386414229451275
0.0,1.0,293,1,-0.0002762328093656,-0.13045604385537074,-0.7339907320411255
0.5,0.9,293,2,2.294900438900252,-0.08631039799465542,-0.6358313462794151
0.9,0.5,293,3,4.237790871021575,-0.048478031115744155,-0.4415514118986112
1.0,0.0,293,4,7.498451156227025,-0.04405576709640205,-0.3337981273612677
0.9,-0.5,293,5,9.050807487624436,0.027924461766966543,-0.1186096710356034
0.5,-0.9,293,6,7.920651707119389,0.0517609414737622,-0.2078805456013255
0.0,-1.0,293,7,6.672611880978639,-0.018990405342270728,0.0090193665824943
-0.5,-0.9,293,8,5.413940652458964,0.024082975129515766,-0.0358992557142245
-0.9,-0.5,293,9,5.69460203683805,-0.022917912145405565,0.2594181636881383
-1.0,-0.0,293,10,3.994221238841405,0.030858893326800644,0.3927242749951174
-0.9,0.5,293,11,2.249108307150585,0.021927127367228662,0.4216210799855223
-0.5,0.9,293,12,1.5725060813941103,-0.0338395169504021,0.3057467396238327
0.0,1.0,294,1,-0.6114516436442299,-0.05168849975781984,0.0449602646644452
0.5,0.9,294,2,-0.63091229729508,0.029755682053476003,-0.0014133387782984
0.9,0.5,294,3,0.4457294950381885,0.12035031019972987,0.1676930618147986
1.0,0.0,294,4,1.871306776779315,-0.007131952477856668,0.3315304533096458
0.9,-0.5,294,5,1.8369332694494127,0.10760847557021345,0.4896697758984131
0.5,-0.9,294,6,1.9752186218102563,0.06904369643954544,0.6426559887851365
0.0,-1.0,294,7,1.0402853975465292,0.030722375827299444,0.6032696961820718
-0.5,-0.9,294,8,1.086105389453594,0.04795439178681507,0.6475511815093492
-0.9,-0.5,294,9,1.5059045308872925,0.030614935010937296,0.5451738627734609
-1.0,-0.0,294,10,1.1163057847582791,0.1143874461799197,0.7033308208923491
-0.9,0.5,294,11,0.5839603876860373,0.0809077642207668,0.7942887764310125
-0.5,0.9,294,12,-0.2049038984724188,0.08059880114474319,1.0764326855923787
0.0,1.0,295,1,-2.509395949529168,0.016945831722247177,1.0240856424498768
0.5,0.9,295,2,-2.803903528020307,0.12175157791185882,0.9699870745781812
0.9,0.5,295,3,-3.305474179600761,0.12045115850892921,0.8930445974201929
1.0,0.0,295,4,-5.281826292974595,0.06756635470318359,0.9608441904090376
0.9,-0.5,295,5,-7.330074109559826,0.10530901773016159,0.9084034907062534
0.5,-0.9,295,6,-7.115193583806363,0.11212019139604339,1.1095166296935044
0.0,-1.0,295,7,-7.349548810763364,0.09261585533098605,1.1245334814900056
-0.5,-0.9,295,8,-6.731030600640756,0.08246907884133861,0.909343241981047
-0.9,-0.5,295,9,-6.405601134703645,0.0686822368131095,0.5259296972950848
-1.0,-0.0,295,10,-5.874928545150225,0.05875107421718547,0.4965111334744114
-0.9,0.5,295,11,-6.388436596008428,0.029402604747645174,0.2027807414036742
-0.5,0.9,295,12,-7.41590919529914,0.02786617262952377,0.0549953102525887
0.0,1.0,296,1,-7.828620090083946,-0.01331248963693933,0.0237874859694597
0.5,0.9,296,2,-7.85025114595448,-0.024232262821738095,-0.1318772057257739
0.9,0.5,296,3,-9.079677707759284,-0.18080600932453678,-0.4433399840666889
1.0,0.0,296,4,-9.037896181346351,-0.01633295903469551,-0.4572522429254679
0.9,-0.5,296,5,-6.689318737580197,0.021086874124038025,-0.2301216241793683
0.5,-0.9,296,6,-4.125737274267896,-0.00800815036664923,-0.318004225965519
0.0,-1.0,296,7,-2.718143638150627,0.009351043638202546,-0.3758710649905721
-0.5,-0.9,296,8,-0.7439853055700981,0.07564538050728668,-0.0163404407559373
-0.9,-0.5,296,9,-1.4120489646153578,-0.07156906727263926,-0.0261971219933358
-1.0,-0.0,296,10,-1.7119222936383105,-0.014123881568171438,-0.0563070360090865
-0.9,0.5,296,11,-2.3896509854981764,-0.0200901651480322,0.0572713474411719
-0.5,0.9,296,12,-2.88435093913772,-0.033836649116328096,-0.1677210053391693
0.0,1.0,297,1,-3.827096117424684,-0.10338055784030004,-0.575594109777661
0.5,0.9,297,2,-1.1687644585887524,-0.048092688117865136,-0.5022235068725487
0.9,0.5,297,3,-0.2681699805025765,-0.12009833265225672,-0.6170324567405903
1.0,0.0,297,4,0.6009095651154623,-0.01997711801417415,-0.5161359808127284
0.9,-0.5,297,5,2.402638046640448,0.003469805797368352,-0.3749020848298418
0.5,-0.9,297,6,3.679196187671059,-0.016895195542201636,-0.387200615903036
0.0,-1.0,297,7,3.623562365897111,0.027197264880579976,-0.3461786950452331
-0.5,-0.9,297,8,3.722450493357379,-0.006076165737504092,-0.1782049982183948
-0.9,-0.5,297,9,4.947147137679831,0.021660627195284304,0.0123998189116267
-1.0,-0.0,297,10,5.348703643439787,-0.007909662264184963,0.1526726758775397
-0.9,0.5,297,11,4.748044554435275,0.04630532322593455,0.2178821644821227
-0.5,0.9,297,12,3.846873182763576,0.010863707898580257,0.195635579912311
0.0,1.0,298,1,3.0869159911663244,0.039761890489173446,0.3766599701308216
0.5,0.9,298,2,3.5834676934232648,0.06766359228223484,0.4672073673894568
0.9,0.5,298,3,3.831590898158258,0.04911411699285569,0.6373200439304261
1.0,0.0,298,4,2.9099134741431234,0.003703289503635209,0.5819730119837342
0.9,-0.5,298,5,1.1984438999572466,0.053277633656562844,0.6159909365672961
0.5,-0.9,298,6,1.4884165219811696,0.0774150961888245,0.7006564055126778
0.0,-1.0,298,7,0.8896715519895535,0.049163425934373756,0.6125713619510449
-0.5,-0.9,298,8,0.9547824389539834,-0.011299358232166745,0.7242783488533318
-0.9,-0.5,298,9,-1.152628786740955,0.019624068424890284,0.2510087481273858
-1.0,-0.0,298,10,-0.4983539324727236,0.060686429846361856,0.3161565916475161
-0.9,0.5,298,11,-1.003182018026001,0.0018679751121291224,-0.0163848092188173
-0.5,0.9,298,12,-0.944441314113808,-0.05836467691406911,-0.17281159699987
0.0,1.0,299,1,-2.359964500885384,-0.074319329521275,-0.3881428799397044
0.5,0.9,299,2,-0.4659347620664082,-0.018175961662380506,-0.277860818450099
0.9,0.5,299,3,1.1639861948739794,-0.07303676721784784,-0.3232619088076955
1.0,0.0,299,4,1.6904279485183316,-0.033517433034221215,-0.4288295861660041
0.9,-0.5,299,5,2.0490114984150525,-0.04104122959967577,-0.5171088885074283
0.5,-0.9,299,6,3.1690654156876783,0.014658232823561587,-0.5584852818809218
0.0,-1.0,299,7,4.711122830689255,0.07490221523542362,-0.4000055216083749
-0.5,-0.9,299,8,5.897650080823266,-0.011084485529569726,0.0998751841962448
-0.9,-0.5,299,9,5.2712625875430605,0.015103187045500581,0.2019626774898054
-1.0,-0.0,299,10,5.035117237621367,-0.00019876417165221014,0.4254157535230621
-0.9,0.5,299,11,3.8978096729901632,0.07050618055481371,0.4806531495664007
-0.5,0.9,299,12,3.697400406891792,0.08758271647346223,0.618768132616366
0.0,1.0,300,1,2.7298650577696577,0.08891137856436258,0.5385826312047329
0.5,0.9,300,2,3.147044599700144,-0.01560533856701778,0.6170735385551006
0.9,0.5,300,3,0.3397701669699352,0.040582112103279125,0.4467124290428184
1.0,0.0,300,4,0.4216161163385587,0.10191553672289948,0.6573967825061588
0.9,-0.5,300,5,1.1662934994274654,0.11903676525618521,0.67735926600168
0.5,-0.9,300,6,1.0948623140933524,0.1279103175739405,0.6446791509780174
0.0,-1.0,300,7,-0.5275688514757666,0.10523259016904087,1.10115021968601
-0.5,-0.9,300,8,-2.1056043945187404,0.07533422280662144,1.3148092812978276
-0.9,-0.5,300,9,-1.171992225979555,0.09972891074753411,1.2330262987831455
-1.0,-0.0,300,10,-1.6684116985644666,0.03694623114807358,0.9005239005865798
-0.9,0.5,300,11,-3.8105495026516727,0.0535768786552253,0.6058996509264402
-0.5,0.9,300,12,-3.021341422657142,0.11114057257247588,0.6575075424296838
